spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.955833375453949,0.9399999976158142,0.1889999806880951,0.9696449678689552,0.016,0.9333333373069763,0.90666663646698,0.9366666674613953,1520.0,1.0,393216,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.955833375453949,0.9419999718666077,0.18982340395450592,0.9777645820129753,0.016,0.9359999895095825,0.906000018119812,0.9399999976158142,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.260096937417984,0.9832167550986861,0.019,0.9866666793823242,0.9833333492279053,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9286666512489319,0.15376679599285126,0.6466666460037231,0.4493333399295807,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.26027554273605347,0.9829952981378282,0.015,0.9839999675750732,0.9826666712760925,0.9940000176429749,512.0,1.0,389120,0,0,1.0,64.0,0.940666675567627,0.15910285711288452,0.6666666865348816,0.4793333411216736,,,
uniform,linear,uniform,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9946666359901428,0.25939661264419556,0.9839792461477775,0.015,0.9833333492279053,0.981333315372467,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.937999963760376,0.1548987179994583,0.6599999666213989,0.4586666524410248,,,
laplace,linear,laplace,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9953333139419556,0.2600916028022766,0.9827342396888888,0.017,0.9860000014305115,0.9833333492279053,0.9946666359901428,1504.0,1.0,389120,0,0,1.0,64.0,0.9340000152587891,0.15704362094402313,0.6599999666213989,0.4699999988079071,,,
student_t,linear,student_t,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9953333139419556,0.25920096039772034,0.9827091931356613,0.019,0.9860000014305115,0.9833333492279053,0.9946666359901428,1504.0,1.0,389120,0,0,1.0,64.0,0.9359999895095825,0.15908583998680115,0.6859999895095825,0.4753333330154419,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9926666617393494,0.25247007608413696,0.9297032437431655,0.018,0.9806666374206543,0.9786666631698608,0.9933333396911621,1504.0,1.0,389120,0,0,1.0,64.0,0.9126666784286499,0.1489802896976471,0.6453333497047424,0.44466665387153625,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9953333139419556,0.2605080008506775,0.9832271230547499,0.015,0.9839999675750732,0.9833333492279053,0.9940000176429749,501.28,1.0,214139,0,0,0.3325,64.0,0.9293333292007446,0.15379562973976135,0.6246666312217712,0.41466665267944336,,,
ternary,linear,ternary,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.2588481307029724,0.9832152947797891,0.015,0.9853333234786987,0.984666645526886,0.9953333139419556,522.73,1.0,301991,0,0,0.6676,64.0,0.9273332953453064,0.15442363917827606,0.6486666798591614,0.4373333156108856,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9953333139419556,0.25843003392219543,0.981434583006688,0.014,0.9826666712760925,0.9853333234786987,0.9946666359901428,488.08,1.0,160077,0,0,0.1263,64.0,0.9333333373069763,0.15437769889831543,0.6613333225250244,0.4793333411216736,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.95250004529953,0.9566666483879089,0.0014792003203183413,0.6644336060142477,0.015,0.9106666445732117,0.8113332986831665,0.09266666322946548,480.1,1.0,127040,0,0,0.0002,64.0,0.8166666626930237,0.0008040841203182936,0.5666666626930237,0.3726666569709778,,,
srht,linear,srht,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9575000405311584,0.9440000057220459,0.19914083182811737,0.6603194492505442,0.016,0.9146666526794434,0.8846666812896729,0.9446666836738586,512.0,1.0,389120,0,0,1.0,64.0,0.7793333530426025,0.10447792708873749,0.5226666331291199,0.36666667461395264,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9519999623298645,0.20138266682624817,0.6619977413121946,0.016,0.909333348274231,0.887333333492279,0.9526666402816772,512.0,1.0,389120,0,0,1.0,64.0,0.8006666302680969,0.10401708632707596,0.5220000147819519,0.3306666612625122,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.26165539026260376,0.9900241104750576,0.042,0.9833333492279053,0.9826666712760925,0.9940000176429749,1504.0,1.0,389120,0,0,1.0,64.0,0.9386666417121887,0.1581907719373703,0.659333348274231,0.47733333706855774,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.25995922088623047,0.9846581354834919,0.043,0.9873332977294922,0.984666645526886,0.9946666359901428,1504.0,1.0,389120,0,0,1.0,64.0,0.9413332939147949,0.15886113047599792,0.6773333549499512,0.48399999737739563,,,
sobol,linear,sobol,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.2602688670158386,0.9893835741656136,0.022,0.9860000014305115,0.984666645526886,0.9953333139419556,1504.0,1.0,389120,0,0,1.0,64.0,0.9433333277702332,0.15815062820911407,0.6653333306312561,0.46933332085609436,,,
binary01,linear,binary01,bipolar,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.6858333349227905,0.684666633605957,0.05666351318359375,0.27181707068409355,0.02,0.6706666350364685,0.6393333077430725,0.6953333020210266,496.0,1.0,258015,0,0,0.4999,64.0,0.621999979019165,0.01276098657399416,0.47866666316986084,0.3373333215713501,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9946666359901428,0.1477498710155487,0.6231679497592589,0.035,0.984666645526886,0.9800000190734863,0.9953333139419556,1520.0,32.0,389120,0,0,,,0.9046666622161865,0.04985066130757332,0.21466666460037231,0.04266666620969772,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.09646593779325485,0.6958375287967298,0.035,0.9906666278839111,0.981333315372467,0.9959999918937683,1520.0,32.0,389120,0,0,,,0.9459999799728394,0.06381979584693909,0.6579999923706055,0.41200000047683716,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.09646595269441605,0.6958375287967298,0.035,0.9906666278839111,0.981333315372467,0.9959999918937683,1520.0,32.0,389120,0,0,,,0.9459999799728394,0.06381978839635849,0.6579999923706055,0.41200000047683716,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.14013239741325378,0.6897213786702145,0.041,0.9900000095367432,0.9819999933242798,0.996666669845581,1520.0,32.0,389120,0,0,,,0.9393333196640015,0.07486690580844879,0.6119999885559082,0.17599999904632568,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.14880603551864624,0.6587565083946143,0.044,0.9853333234786987,0.9806666374206543,0.996666669845581,2000.0,32.0,516096,0,0,,,0.9326666593551636,0.0532357282936573,0.3059999942779541,0.04399999976158142,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.98416668176651,0.9886666536331177,0.07655137777328491,0.04546359113093857,0.035,0.9620000123977661,0.9079999923706055,0.9739999771118164,1504.5,1.0,389120,0,0,,,0.8320000171661377,0.024287933483719826,0.15066666901111603,0.03866666555404663,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.14472129940986633,0.6531609312575489,0.044,0.9860000014305115,0.9800000190734863,0.9959999918937683,1985.5,1.5,516096,0,0,,,0.9313333034515381,0.051566608250141144,0.29600000381469727,0.046666666865348816,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9241666793823242,0.9273332953453064,0.036697763949632645,0.46333262754737453,0.207,0.8686666488647461,0.8366666436195374,0.8920000195503235,67040.0,1.0,17162240,0,0,,,0.7360000014305115,0.01521149929612875,0.4586666524410248,0.23600000143051147,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9858333468437195,0.9879999756813049,0.08017521351575851,0.7784639118511689,0.25,0.9606666564941406,0.9553333520889282,0.9860000014305115,67040.0,1.0,17162240,0,0,,,0.8746666312217712,0.04383658245205879,0.6053333282470703,0.3786666691303253,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.422369122505188,0.7218628986878775,0.33,0.9873332977294922,0.984666645526886,0.996666669845581,1504.5,1.0,389248,0,0,,,0.9459999799728394,0.2473200261592865,0.6200000047683716,0.35999998450279236,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9953333139419556,0.26095497608184814,0.9833279501125005,0.07,0.984666645526886,0.9833333492279053,0.9946666359901428,1504.0,1.0,389120,0,0,,,0.9473333358764648,0.16220007836818695,0.7086666822433472,0.5246666669845581,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.25876328349113464,0.978345249514464,0.016,0.9860000014305115,0.9826666712760925,0.9953333139419556,1520.0,1.0,393216,0,0,,,0.9253333210945129,0.15179161727428436,0.6439999938011169,0.45666664838790894,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,shift,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.260096937417984,0.9832167550986861,0.016,0.9866666793823242,0.9833333492279053,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9286666512489319,0.15376679599285126,0.6466666460037231,0.4493333399295807,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.019,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9473333358764648,0.15247175097465515,0.6613333225250244,0.30266666412353516,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.2580358386039734,0.9826778147136952,0.015,0.9826666712760925,0.9766666293144226,0.9946666359901428,512.0,1.0,389120,0,0,1.0,64.0,0.937333345413208,0.15116572380065918,0.6506666541099548,0.2993333339691162,,,
uniform,linear,uniform,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9946666359901428,0.25981730222702026,0.9820697076698138,0.017,0.9826666712760925,0.9786666631698608,0.9946666359901428,1504.0,1.0,389120,0,0,1.0,64.0,0.9266666769981384,0.14625601470470428,0.6006666421890259,0.24666666984558105,,,
laplace,linear,laplace,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.2586671710014343,0.98275955424757,0.016,0.9853333234786987,0.9779999852180481,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9519999623298645,0.15809866786003113,0.7046666741371155,0.3766666650772095,,,
student_t,linear,student_t,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.2585030198097229,0.9807795053823158,0.02,0.9873332977294922,0.9746666550636292,0.9953333139419556,1504.0,1.0,389120,0,0,1.0,64.0,0.9393333196640015,0.15311199426651,0.6466666460037231,0.3140000104904175,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9940000176429749,0.2516672611236572,0.9268365124092256,0.018,0.9826666712760925,0.9733332991600037,0.9933333396911621,1504.0,1.0,389120,0,0,1.0,64.0,0.9253333210945129,0.14438949525356293,0.6039999723434448,0.2773333191871643,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9926666617393494,0.25846797227859497,0.9827817743124175,0.015,0.9839999675750732,0.9753333330154419,0.9940000176429749,501.35,1.0,214446,0,0,0.3337,64.0,0.940666675567627,0.15046335756778717,0.640666663646698,0.2893333435058594,,,
ternary,linear,ternary,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.259246826171875,0.983682967511474,0.018,0.9866666793823242,0.9793333411216736,0.9959999918937683,522.78,1.0,302211,0,0,0.6685,64.0,0.9419999718666077,0.15115217864513397,0.6380000114440918,0.28733333945274353,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9953333139419556,0.25756338238716125,0.9811936104573347,0.014,0.9860000014305115,0.9753333330154419,0.9933333396911621,488.04,1.0,159891,0,0,0.1256,64.0,0.940666675567627,0.15070071816444397,0.6346666812896729,0.2980000078678131,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9641667008399963,0.9519999623298645,0.0014585262397304177,0.6573283561120802,0.015,0.9126666784286499,0.8240000009536743,0.046666666865348816,480.1,1.0,127040,0,0,0.0002,63.0,0.8026666641235352,0.0007218044484034181,0.48399999737739563,0.28866666555404663,,,
srht,linear,srht,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9458333849906921,0.95333331823349,0.20478059351444244,0.6619018012210589,0.016,0.9133332967758179,0.8773333430290222,0.9513333439826965,512.0,1.0,389120,0,0,1.0,64.0,0.8046666383743286,0.09815023839473724,0.4819999933242798,0.2540000081062317,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9541667103767395,0.9526666402816772,0.20372164249420166,0.6583827794005,0.016,0.9206666350364685,0.8999999761581421,0.9519999623298645,512.0,1.0,389120,0,0,1.0,64.0,0.7946666479110718,0.09558673948049545,0.4959999918937683,0.2939999997615814,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.2606654763221741,0.9896495241316333,0.039,0.9873332977294922,0.9773333072662354,0.9953333139419556,1504.0,1.0,389120,0,0,1.0,64.0,0.9459999799728394,0.15493223071098328,0.6753333210945129,0.33666667342185974,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.2595275938510895,0.9842249024365626,0.038,0.9866666793823242,0.981333315372467,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,0.9453333020210266,0.15464849770069122,0.6779999732971191,0.3426666557788849,,,
sobol,linear,sobol,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.25925764441490173,0.9889263337237966,0.023,0.9866666793823242,0.9766666293144226,0.9973333477973938,1504.0,1.0,389120,0,0,1.0,64.0,0.9440000057220459,0.15581795573234558,0.6813333034515381,0.3373333215713501,,,
binary01,linear,binary01,bipolar,none,raw,,,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.940833330154419,0.9333333373069763,0.16670919954776764,0.2900671055100467,0.02,0.9146666526794434,0.8993332982063293,0.9313333034515381,496.0,1.0,258086,0,0,0.5001,64.0,0.8586666584014893,0.09825649112462997,0.6333333253860474,0.35866665840148926,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14933224022388458,0.6197166665200514,0.039,0.9886666536331177,0.9786666631698608,0.9946666359901428,1520.0,32.0,389120,0,0,,,0.8946666717529297,0.0442611388862133,0.19733333587646484,0.041333332657814026,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9979999661445618,0.09838106483221054,0.7026656316081873,0.044,0.9886666536331177,0.9779999852180481,0.9926666617393494,1520.0,32.0,389120,0,0,,,0.9273332953453064,0.05645604059100151,0.6086666584014893,0.25,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9979999661445618,0.09838106483221054,0.7026656316081873,0.037,0.9886666536331177,0.9779999852180481,0.9926666617393494,1520.0,32.0,389120,0,0,,,0.9273332953453064,0.05645602196455002,0.6086666584014893,0.25,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14933224022388458,0.6197166665200514,0.043,0.9886666536331177,0.9786666631698608,0.9946666359901428,1520.0,32.0,389120,0,0,,,0.8946666717529297,0.0442611388862133,0.19733333587646484,0.041333332657814026,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.1494581401348114,0.6649898992191867,0.043,0.9879999756813049,0.9800000190734863,0.996666669845581,2000.0,32.0,516096,0,0,,,0.9233333468437195,0.04817222058773041,0.3113333284854889,0.04600000008940697,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9833333492279053,0.0774909034371376,0.0336724813171082,0.033,0.9673333168029785,0.9079999923706055,0.9753333330154419,1504.5,1.0,389120,0,0,,,0.831333339214325,0.02283533290028572,0.13199999928474426,0.03199999779462814,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9973333477973938,0.14529278874397278,0.6604945371314759,0.046,0.9873332977294922,0.9786666631698608,0.9953333139419556,1985.5,1.5,516096,0,0,,,0.921999990940094,0.046785276383161545,0.30399999022483826,0.04866666719317436,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9008333683013916,0.9126666784286499,0.03600157052278519,0.4617824678941833,0.207,0.8726666569709778,0.8326666355133057,0.8819999694824219,67040.0,1.0,17162240,0,0,,,0.6666666865348816,0.01133446954190731,0.3499999940395355,0.19466666877269745,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9825000166893005,0.9866666793823242,0.08078327775001526,0.7773074385631323,0.248,0.9633333086967468,0.9599999785423279,0.9833333492279053,67040.0,1.0,17162240,0,0,,,0.8573333024978638,0.04073791950941086,0.4946666657924652,0.2486666589975357,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,1.0,0.9973333477973938,0.42735740542411804,0.7323176411232912,0.314,0.9893333315849304,0.981333315372467,0.9979999661445618,1504.5,1.0,389248,0,0,,,0.9466666579246521,0.24972973763942719,0.6153333187103271,0.2633333206176758,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9946666359901428,0.2580004930496216,0.9827209399061916,0.061,0.9866666793823242,0.9773333072662354,0.9933333396911621,1504.0,1.0,389120,0,0,,,0.9493333101272583,0.15723012387752533,0.718666672706604,0.421999990940094,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2563270330429077,0.9782680499491564,0.015,0.9893333315849304,0.9779999852180481,0.996666669845581,1520.0,1.0,393216,0,0,,,0.9446666836738586,0.15347062051296234,0.690666675567627,0.3739999830722809,,,
